Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
SAP30L	770.5910036	-0.491097161	0.115572031	-4.249273419	2.14E-05	0.00035618	chr5	154445957	154461054	ENSG00000164576	protein_coding	SAP30L	ENSG00000164576	protein_coding
DYNC2I1	721.7536171	-0.424660733	0.10010346	-4.242218344	2.21E-05	0.000367156	chr7	158856578	158956747	ENSG00000126870	protein_coding	WDR60	ENSG00000126870	protein_coding
SPAG9	12398.46982	0.322701259	0.076093652	4.240843387	2.23E-05	0.000369001	chr17	50962174	51120865	ENSG00000008294	protein_coding	SPAG9	ENSG00000008294	protein_coding
GPR68	146.6908002	-0.762984094	0.179938701	-4.240244541	2.23E-05	0.000369575	chr14	91232532	91253925	ENSG00000119714	protein_coding	GPR68	ENSG00000119714	protein_coding
ARMCX3	4883.956448	0.436371369	0.102995335	4.236807138	2.27E-05	0.000374442	chrX	101622797	101627843	ENSG00000102401	protein_coding	ARMCX3	ENSG00000102401	protein_coding
DEGS2	493.9575753	-0.533202632	0.125846419	-4.2369313	2.27E-05	0.000374442	chr14	100143957	100160163	ENSG00000168350	protein_coding	DEGS2	ENSG00000168350	protein_coding
CYB561	13376.59505	0.253974978	0.060025062	4.231148986	2.33E-05	0.000383561	chr17	63432304	63446378	ENSG00000008283	protein_coding	CYB561	ENSG00000008283	protein_coding
BBS2	746.7044978	-0.40827214	0.09657275	-4.227612229	2.36E-05	0.000389207	chr16	56466836	56520283	ENSG00000125124	protein_coding	BBS2	ENSG00000125124	protein_coding
PVR	1860.983475	0.313921998	0.074315883	4.224157519	2.40E-05	0.00039435	chr19	44643798	44663583	ENSG00000073008	protein_coding	PVR	ENSG00000073008	protein_coding
ZNF318	1475.122061	-0.366252133	0.08679627	-4.219675943	2.45E-05	0.000401383	chr6	43307134	43369478	ENSG00000171467	protein_coding	ZNF318	ENSG00000171467	protein_coding
HERC3	546.9118095	-0.451662289	0.107104181	-4.217036939	2.48E-05	0.000405162	chr4	88521048	88708542	ENSG00000138641	protein_coding	HERC3	ENSG00000138641	protein_coding
PIK3R2	3911.21071	-0.296828211	0.070391527	-4.216817314	2.48E-05	0.000405162	chr19	18153118	18170540	ENSG00000105647	protein_coding	PIK3R2	ENSG00000105647	protein_coding
RNF8	544.6079461	-0.444637803	0.105432856	-4.21726033	2.47E-05	0.000405162	chr6	37353972	37394738	ENSG00000112130	protein_coding	RNF8	ENSG00000112130	protein_coding
DUSP4	4317.627139	0.320523505	0.076171037	4.207944592	2.58E-05	0.000419552	chr8	29333064	29350668	ENSG00000120875	protein_coding	DUSP4	ENSG00000120875	protein_coding
SMARCAL1	468.2734364	-0.448404581	0.106569354	-4.207631598	2.58E-05	0.000419674	chr2	216412414	216483053	ENSG00000138375	protein_coding	SMARCAL1	ENSG00000138375	protein_coding
HIVEP3	596.3464133	-0.459905801	0.109318836	-4.207013328	2.59E-05	0.000420363	chr1	41506365	42035925	ENSG00000127124	protein_coding	HIVEP3	ENSG00000127124	protein_coding
PIKFYVE	1775.853397	-0.344372425	0.081893488	-4.205125886	2.61E-05	0.000423424	chr2	208266267	208358751	ENSG00000115020	protein_coding	PIKFYVE	ENSG00000115020	protein_coding
LEMD2	1907.153413	-0.303327652	0.07214887	-4.204191287	2.62E-05	0.000424714	chr6	33771202	33789136	ENSG00000161904	protein_coding	LEMD2	ENSG00000161904	protein_coding
FCHSD2	810.6515311	-0.380994871	0.090652963	-4.202784539	2.64E-05	0.000426433	chr11	72836745	73142261	ENSG00000137478	protein_coding	FCHSD2	ENSG00000137478	protein_coding
ATXN7L3B	6734.023562	-0.270126015	0.064377876	-4.19594483	2.72E-05	0.000437605	chr12	74537827	74545430	ENSG00000253719	protein_coding	ATXN7L3B	ENSG00000253719	protein_coding
TBCA	3364.470784	-0.339382723	0.080879829	-4.196135526	2.72E-05	0.000437605	chr5	77691166	77868780	ENSG00000171530	protein_coding	TBCA	ENSG00000171530	protein_coding
SH2D4A	537.4138577	-0.463439251	0.110514339	-4.193476218	2.75E-05	0.000441446	chr8	19313617	19396218	ENSG00000104611	protein_coding	SH2D4A	ENSG00000104611	protein_coding
ECHDC3	88.48208088	-1.158818137	0.276423132	-4.192189444	2.76E-05	0.000442775	chr10	11742366	11764070	ENSG00000134463	protein_coding	ECHDC3	ENSG00000134463	protein_coding
NDRG2	249.4349807	-0.585189962	0.139823427	-4.185206831	2.85E-05	0.000454871	chr14	21016763	21070872	ENSG00000165795	protein_coding	NDRG2	ENSG00000165795	protein_coding
YY1AP1	4027.992079	0.294249517	0.070311552	4.184938467	2.85E-05	0.000454917	chr1	155659443	155689000	ENSG00000163374	protein_coding	YY1AP1	ENSG00000163374	protein_coding
MPZL1	1456.834044	-0.393449561	0.094069201	-4.182554505	2.88E-05	0.000458734	chr1	167721192	167791919	ENSG00000197965	protein_coding	MPZL1	ENSG00000197965	protein_coding
ARMC9	524.3515726	-0.440082017	0.105357205	-4.177047181	2.95E-05	0.000467975	chr2	231198546	231374837	ENSG00000135931	protein_coding	ARMC9	ENSG00000135931	protein_coding
PIK3R1	4414.396972	-0.370612585	0.088743521	-4.176221338	2.96E-05	0.000468677	chr5	68215720	68301821	ENSG00000145675	protein_coding	PIK3R1	ENSG00000145675	protein_coding
TDRD3	398.2575078	-0.496251099	0.11884954	-4.175456611	2.97E-05	0.000469328	chr13	60396457	60573878	ENSG00000083544	protein_coding	TDRD3	ENSG00000083544	protein_coding
FAM171B	677.8242457	-0.481701939	0.115605739	-4.166764926	3.09E-05	0.000485955	chr2	186693971	186765965	ENSG00000144369	protein_coding	FAM171B	ENSG00000144369	protein_coding
CFL2	907.2936237	-0.605860247	0.145497223	-4.164067417	3.13E-05	0.000490697	chr14	34706769	34714823	ENSG00000165410	protein_coding	CFL2	ENSG00000165410	protein_coding
TMEM121	126.1328556	-0.890506384	0.214102573	-4.159251203	3.19E-05	0.000500102	chr14	105526603	105530202	ENSG00000184986	protein_coding	TMEM121	ENSG00000184986	protein_coding
CELF1	6643.265023	-0.263033706	0.063331819	-4.153263106	3.28E-05	0.000512835	chr11	47465944	47565569	ENSG00000149187	protein_coding	CELF1	ENSG00000149187	protein_coding
CCDC74A	464.4552587	-0.552620298	0.133144314	-4.150536217	3.32E-05	0.000518438	chr2	131527675	131533666	ENSG00000163040	protein_coding	CCDC74A	ENSG00000163040	protein_coding
OTUD4	3240.489461	-0.277542195	0.066946268	-4.145745586	3.39E-05	0.000528057	chr4	145110838	145180161	ENSG00000164164	protein_coding	OTUD4	ENSG00000164164	protein_coding
ZSCAN26	336.491638	-0.518669105	0.125237535	-4.141482871	3.45E-05	0.000537077	chr6	28267010	28278224	ENSG00000197062	protein_coding	ZSCAN26	ENSG00000197062	protein_coding
OSBPL5	353.0875674	-0.553527501	0.133872663	-4.134731383	3.55E-05	0.000550805	chr11	3087116	3166739	ENSG00000021762	protein_coding	OSBPL5	ENSG00000021762	protein_coding
SYK	499.5170149	-0.442085754	0.106957087	-4.133300231	3.58E-05	0.000553094	chr9	90801787	90898549	ENSG00000165025	protein_coding	SYK	ENSG00000165025	protein_coding
SLC35B1	4080.696315	0.322968479	0.078193157	4.130393118	3.62E-05	0.000559553	chr17	49700943	49709014	ENSG00000121073	protein_coding	SLC35B1	ENSG00000121073	protein_coding
MTDH	10587.22707	-0.278543735	0.067452449	-4.129482892	3.64E-05	0.000561189	chr8	97644179	97728770	ENSG00000147649	protein_coding	MTDH	ENSG00000147649	protein_coding
CEBPG	3363.706115	0.381982989	0.092548597	4.127377425	3.67E-05	0.000565763	chr19	33373330	33382686	ENSG00000153879	protein_coding	CEBPG	ENSG00000153879	protein_coding
RHOB	5455.353528	0.259810139	0.062985578	4.124914766	3.71E-05	0.000570667	chr2	20447074	20449445	ENSG00000143878	protein_coding	RHOB	ENSG00000143878	protein_coding
CALU	8528.797404	0.28053221	0.068291624	4.107856776	3.99E-05	0.000608187	chr7	128739292	128771807	ENSG00000128595	protein_coding	CALU	ENSG00000128595	protein_coding
PITPNM1	1506.384477	0.329983076	0.08037873	4.105353215	4.04E-05	0.000613584	chr11	67491768	67506263	ENSG00000110697	protein_coding	PITPNM1	ENSG00000110697	protein_coding
RSRC2	4933.180024	0.310767932	0.075698429	4.105341874	4.04E-05	0.000613584	chr12	122503458	122527000	ENSG00000111011	protein_coding	RSRC2	ENSG00000111011	protein_coding
ZNF512B	6892.570079	-0.313654767	0.076433216	-4.103644759	4.07E-05	0.000617474	chr20	63956702	64048758	ENSG00000196700	protein_coding	ZNF512B	ENSG00000196700	protein_coding
MANEAL	1256.969497	-0.441933015	0.107710131	-4.102984661	4.08E-05	0.000618607	chr1	37793802	37801137	ENSG00000185090	protein_coding	MANEAL	ENSG00000185090	protein_coding
EIF5	22755.44828	0.269648131	0.065776873	4.099436743	4.14E-05	0.000627526	chr14	103333544	103345025	ENSG00000100664	protein_coding	EIF5	ENSG00000100664	protein_coding
PPP1R3D	1641.780872	-0.363483149	0.088735803	-4.096240046	4.20E-05	0.00063431	chr20	59936668	59940297	ENSG00000132825	protein_coding	PPP1R3D	ENSG00000132825	protein_coding
OCLN	4152.765354	0.319138544	0.078057639	4.088498571	4.34E-05	0.000652534	chr5	69492292	69558104	ENSG00000197822	protein_coding	OCLN	ENSG00000197822	protein_coding
ACVR2B	1204.174143	-0.36896313	0.090392327	-4.081797028	4.47E-05	0.000667593	chr3	38453851	38493142	ENSG00000114739	protein_coding	ACVR2B	ENSG00000114739	protein_coding
VAV3	817.2618637	-0.429525961	0.105306309	-4.078824566	4.53E-05	0.000674152	chr1	107571160	107965144	ENSG00000134215	protein_coding	VAV3	ENSG00000134215	protein_coding
ATP5MC3	2720.500423	-0.389504907	0.095600553	-4.074295552	4.62E-05	0.000686031	chr2	175176258	175184607	ENSG00000154518	protein_coding	ATP5G3	ENSG00000154518	protein_coding
SERPINA3	10491.13916	0.282571091	0.069482726	4.066781896	4.77E-05	0.000707812	chr14	94612384	94624055	ENSG00000196136	protein_coding	SERPINA3	ENSG00000196136	protein_coding
TSPYL5	2097.127696	-0.278488143	0.068486796	-4.06630414	4.78E-05	0.000708556	chr8	97273474	97277964	ENSG00000180543	protein_coding	TSPYL5	ENSG00000180543	protein_coding
SAR1B	2836.020195	0.276069515	0.067911324	4.065147002	4.80E-05	0.000711371	chr5	134601144	134649271	ENSG00000152700	protein_coding	SAR1B	ENSG00000152700	protein_coding
NSD2	7131.895996	-0.240401919	0.059175322	-4.062536734	4.85E-05	0.000715451	chr4	1871424	1982207	ENSG00000109685	protein_coding	WHSC1	ENSG00000109685	protein_coding
EIF4E3	595.5129094	-0.448933415	0.110657727	-4.056954952	4.97E-05	0.000728068	chr3	71675416	71754773	ENSG00000163412	protein_coding	EIF4E3	ENSG00000163412	protein_coding
HAGH	1124.174535	-0.36162851	0.089171728	-4.055416629	5.00E-05	0.000731435	chr16	1795620	1827194	ENSG00000063854	protein_coding	HAGH	ENSG00000063854	protein_coding
LARP1B	2307.427803	0.415427982	0.102450703	4.054906114	5.02E-05	0.000732314	chr4	128061268	128222931	ENSG00000138709	protein_coding	LARP1B	ENSG00000138709	protein_coding
TMLHE	530.3201201	-0.471253343	0.116277705	-4.052826336	5.06E-05	0.000738132	chrX	155490115	155669944	ENSG00000185973	protein_coding	TMLHE	ENSG00000185973	protein_coding
QSER1	3391.586282	-0.306714111	0.075723214	-4.05046346	5.11E-05	0.000744895	chr11	32893178	32993316	ENSG00000060749	protein_coding	QSER1	ENSG00000060749	protein_coding
NKAIN1	385.9704941	-0.468400981	0.115666757	-4.049573029	5.13E-05	0.000747002	chr1	31179745	31239554	ENSG00000084628	protein_coding	NKAIN1	ENSG00000084628	protein_coding
ZNF862	428.7205506	-0.4434329	0.109550364	-4.047753793	5.17E-05	0.000751358	chr7	149838367	149867479	ENSG00000106479	protein_coding	ZNF862	ENSG00000106479	protein_coding
FNDC3A	3803.085097	0.322500307	0.079690148	4.046928217	5.19E-05	0.00075259	chr13	48975912	49209779	ENSG00000102531	protein_coding	FNDC3A	ENSG00000102531	protein_coding
FH	1172.249983	-0.350565043	0.086655318	-4.045510992	5.22E-05	0.000756371	chr1	241497603	241519761	ENSG00000091483	protein_coding	FH	ENSG00000091483	protein_coding
S1PR3	1381.533261	0.37531884	0.092864234	4.041586569	5.31E-05	0.000766901	chr9	88991447	89005010	ENSG00000213694	protein_coding	S1PR3	ENSG00000213694	protein_coding
DNAJC10	5404.457636	0.332538891	0.082377094	4.036788322	5.42E-05	0.000780474	chr2	182716041	182794464	ENSG00000077232	protein_coding	DNAJC10	ENSG00000077232	protein_coding
CAV2	1771.982776	-0.379181609	0.093953949	-4.035824056	5.44E-05	0.000782928	chr7	116287380	116508541	ENSG00000105971	protein_coding	CAV2	ENSG00000105971	protein_coding
GK5	1026.08846	-0.345530807	0.085637015	-4.034830118	5.46E-05	0.000785489	chr3	142157527	142225607	ENSG00000175066	protein_coding	GK5	ENSG00000175066	protein_coding
ITGA3	4363.536972	0.247098151	0.061287036	4.031817604	5.53E-05	0.00079486	chr17	50055968	50090481	ENSG00000005884	protein_coding	ITGA3	ENSG00000005884	protein_coding
TOB1	9115.524121	0.293019745	0.072692712	4.030937038	5.56E-05	0.000797074	chr17	50862223	50867978	ENSG00000141232	protein_coding	TOB1	ENSG00000141232	protein_coding
OGFR	3935.909481	-0.303438091	0.07529698	-4.029883946	5.58E-05	0.000799881	chr20	62804835	62814000	ENSG00000060491	protein_coding	OGFR	ENSG00000060491	protein_coding
KDM1A	3751.436729	-0.254468348	0.063197478	-4.026558606	5.66E-05	0.000809942	chr1	23019448	23083689	ENSG00000004487	protein_coding	KDM1A	ENSG00000004487	protein_coding
PDK2	732.7925646	-0.406725167	0.101018179	-4.026257181	5.67E-05	0.000809969	chr17	50094737	50112152	ENSG00000005882	protein_coding	PDK2	ENSG00000005882	protein_coding
DIAPH2	712.8140863	-0.430499044	0.106962827	-4.024753779	5.70E-05	0.000814378	chrX	96684663	97604997	ENSG00000147202	protein_coding	DIAPH2	ENSG00000147202	protein_coding
MAD2L1	1491.099701	-0.325138071	0.08091098	-4.018466588	5.86E-05	0.000834808	chr4	120055608	120067074	ENSG00000164109	protein_coding	MAD2L1	ENSG00000164109	protein_coding
BBC3	849.8344781	0.359846213	0.089620965	4.015201291	5.94E-05	0.000844023	chr19	47220822	47232766	ENSG00000105327	protein_coding	BBC3	ENSG00000105327	protein_coding
TBC1D16	3182.973651	-0.285468452	0.071370782	-3.99979438	6.34E-05	0.000895761	chr17	79932343	80035848	ENSG00000167291	protein_coding	TBC1D16	ENSG00000167291	protein_coding
UBE2Z	9386.217179	0.232717113	0.058208817	3.997970183	6.39E-05	0.000901834	chr17	48908369	48929056	ENSG00000159202	protein_coding	UBE2Z	ENSG00000159202	protein_coding
MID2	752.9456603	-0.372514933	0.093219197	-3.996118249	6.44E-05	0.000906332	chrX	107825755	107927193	ENSG00000080561	protein_coding	MID2	ENSG00000080561	protein_coding
ZNF445	1082.288946	-0.330611183	0.082731386	-3.996200223	6.44E-05	0.000906332	chr3	44431720	44477670	ENSG00000185219	protein_coding	ZNF445	ENSG00000185219	protein_coding
NXF1	3137.89578	0.274408403	0.068685086	3.995167215	6.46E-05	0.000909117	chr11	62792123	62806302	ENSG00000162231	protein_coding	NXF1	ENSG00000162231	protein_coding
LPCAT1	13869.71418	-0.249576968	0.062492757	-3.993694326	6.51E-05	0.000913921	chr5	1456480	1523977	ENSG00000153395	protein_coding	LPCAT1	ENSG00000153395	protein_coding
MARCHF9	1114.704883	-0.324444421	0.081359557	-3.98778502	6.67E-05	0.000935213	chr12	57755098	57760407	ENSG00000139266	protein_coding	MARCH9	ENSG00000139266	protein_coding
TFAP4	507.715104	-0.452660709	0.11353904	-3.986828745	6.70E-05	0.00093722	chr16	4257186	4273075	ENSG00000090447	protein_coding	TFAP4	ENSG00000090447	protein_coding
FAM201A	153.9092961	-0.708894051	0.177887502	-3.985069455	6.75E-05	0.000943066	chr9	38620474	38624990	ENSG00000204860	lncRNA	FAM201A	ENSG00000204860	antisense
INPP4A	1050.081562	-0.399906943	0.100453296	-3.981023605	6.86E-05	0.000955909	chr2	98444854	98594390	ENSG00000040933	protein_coding	INPP4A	ENSG00000040933	protein_coding
INPP5E	1008.044768	-0.420717523	0.105733656	-3.979031271	6.92E-05	0.000963051	chr9	136428619	136439822	ENSG00000148384	protein_coding	INPP5E	ENSG00000148384	protein_coding
DDOST	8088.006079	0.251340995	0.063170873	3.978748145	6.93E-05	0.000963297	chr1	20651767	20661544	ENSG00000244038	protein_coding	DDOST	ENSG00000244038	protein_coding
ZNF598	4311.775662	0.30858716	0.077632719	3.974962682	7.04E-05	0.00097692	chr16	1997654	2009823	ENSG00000167962	protein_coding	ZNF598	ENSG00000167962	protein_coding
ATP6V1B2	1667.685647	0.287513939	0.072427977	3.969653033	7.20E-05	0.000997084	chr8	20197367	20226819	ENSG00000147416	protein_coding	ATP6V1B2	ENSG00000147416	protein_coding
MORC4	809.1017413	-0.358291786	0.090268855	-3.969162848	7.21E-05	0.000998207	chrX	106813871	107000244	ENSG00000133131	protein_coding	MORC4	ENSG00000133131	protein_coding
FLII	10598.57378	0.251221246	0.063308472	3.968208982	7.24E-05	0.001000347	chr17	18244836	18258916	ENSG00000177731	protein_coding	FLII	ENSG00000177731	protein_coding
LYPLAL1	299.1234035	-0.509764	0.128490301	-3.967334474	7.27E-05	0.00100226	chr1	219173844	219212865	ENSG00000143353	protein_coding	LYPLAL1	ENSG00000143353	protein_coding
SNHG15	1011.212594	0.361331014	0.09107706	3.967310904	7.27E-05	0.00100226	chr7	44983023	44986961	ENSG00000232956	lncRNA	SNHG15	ENSG00000232956	lincRNA
RAB9A	1110.744971	0.315728202	0.079593945	3.966736459	7.29E-05	0.001003747	chrX	13689121	13710506	ENSG00000123595	protein_coding	RAB9A	ENSG00000123595	protein_coding
CHAF1B	825.8592226	-0.378240994	0.095364236	-3.966277173	7.30E-05	0.001004751	chr21	36385378	36419015	ENSG00000159259	protein_coding	CHAF1B	ENSG00000159259	protein_coding
ANKRA2	321.4928689	-0.551971736	0.139192078	-3.965539865	7.32E-05	0.001005739	chr5	73552335	73565686	ENSG00000164331	protein_coding	ANKRA2	ENSG00000164331	protein_coding
ZBTB44	1153.41258	-0.379849683	0.095789827	-3.965449087	7.33E-05	0.001005739	chr11	130226677	130314686	ENSG00000196323	protein_coding	ZBTB44	ENSG00000196323	protein_coding
MEF2D	1925.067972	0.314913474	0.079535239	3.959420723	7.51E-05	0.001029801	chr1	156463727	156500828	ENSG00000116604	protein_coding	MEF2D	ENSG00000116604	protein_coding
IRF1	915.27123	0.401392662	0.101413647	3.957974807	7.56E-05	0.001032664	chr5	132481609	132490798	ENSG00000125347	protein_coding	IRF1	ENSG00000125347	protein_coding
SLC39A6	51415.66128	-0.261513067	0.066138913	-3.953997035	7.69E-05	0.001048067	chr18	36108532	36129385	ENSG00000141424	protein_coding	SLC39A6	ENSG00000141424	protein_coding
OSCP1	61.46536224	-1.083157459	0.273957379	-3.953744419	7.69E-05	0.001048213	chr1	36415827	36450451	ENSG00000116885	protein_coding	OSCP1	ENSG00000116885	protein_coding
SERPINB8	235.5640222	0.595132201	0.150548467	3.953093728	7.71E-05	0.001050106	chr18	63969925	64005667	ENSG00000166401	protein_coding	SERPINB8	ENSG00000166401	protein_coding
GCFC2	662.1282504	-0.4097662	0.103690711	-3.95181203	7.76E-05	0.001054782	chr2	75652000	75710989	ENSG00000005436	protein_coding	GCFC2	ENSG00000005436	protein_coding
PCTP	692.8137326	-0.426474874	0.108041405	-3.947328088	7.90E-05	0.001072763	chr17	55750979	55842830	ENSG00000141179	protein_coding	PCTP	ENSG00000141179	protein_coding
WWTR1	909.9592998	-0.371889142	0.094233012	-3.946484723	7.93E-05	0.001074584	chr3	149517235	149736714	ENSG00000018408	protein_coding	WWTR1	ENSG00000018408	protein_coding
IRS2	1550.466006	0.288701238	0.073163792	3.945957815	7.95E-05	0.00107597	chr13	109752698	109786568	ENSG00000185950	protein_coding	IRS2	ENSG00000185950	protein_coding
BCL3	2389.014864	0.420140733	0.106521544	3.94418552	8.01E-05	0.001081986	chr19	44747705	44760044	ENSG00000069399	protein_coding	BCL3	ENSG00000069399	protein_coding
COQ10B	1897.612277	0.355265183	0.090100068	3.943006823	8.05E-05	0.001086332	chr2	197453423	197475308	ENSG00000115520	protein_coding	COQ10B	ENSG00000115520	protein_coding
PTPN9	1190.962143	-0.326176776	0.082904646	-3.934360625	8.34E-05	0.001123127	chr15	75463251	75579289	ENSG00000169410	protein_coding	PTPN9	ENSG00000169410	protein_coding
CCNG1	4006.920539	-0.298103105	0.075858538	-3.929723845	8.50E-05	0.001142935	chr5	163437569	163446151	ENSG00000113328	protein_coding	CCNG1	ENSG00000113328	protein_coding
CBX5	13902.37568	-0.292719508	0.074498493	-3.929200373	8.52E-05	0.001144391	chr12	54230940	54280133	ENSG00000094916	protein_coding	CBX5	ENSG00000094916	protein_coding
SNX24	904.6756164	-0.364298631	0.092746585	-3.927892661	8.57E-05	0.001149591	chr5	122843439	123029354	ENSG00000064652	protein_coding	SNX24	ENSG00000064652	protein_coding
DCAF16	1078.368149	-0.342957493	0.087321178	-3.927540827	8.58E-05	0.001150236	chr4	17800655	17810758	ENSG00000163257	protein_coding	DCAF16	ENSG00000163257	protein_coding
UBAC1	1490.955663	-0.316186238	0.080578234	-3.923965848	8.71E-05	0.001165347	chr9	135932969	135961380	ENSG00000130560	protein_coding	UBAC1	ENSG00000130560	protein_coding
KDSR	681.4549262	-0.479341307	0.122196925	-3.922695326	8.76E-05	0.001170458	chr18	63327726	63367510	ENSG00000119537	protein_coding	KDSR	ENSG00000119537	protein_coding
