Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
ALDH9A1	3973.334856	-0.334175348	0.029552302	-11.30792944	1.20E-29	4.02E-28	chr1	165662216	165698863	ENSG00000143149	protein_coding	ALDH9A1	ENSG00000143149	protein_coding
MTA2	8961.241376	0.237252779	0.021002691	11.29630403	1.37E-29	4.58E-28	chr11	62593214	62601840	ENSG00000149480	protein_coding	MTA2	ENSG00000149480	protein_coding
BSG	18960.94665	0.377323398	0.033407987	11.29440692	1.40E-29	4.67E-28	chr19	571277	583493	ENSG00000172270	protein_coding	BSG	ENSG00000172270	protein_coding
EEA1	1721.076629	-0.589405639	0.052243528	-11.28188807	1.61E-29	5.38E-28	chr12	92770637	92929331	ENSG00000102189	protein_coding	EEA1	ENSG00000102189	protein_coding
ZNF32	537.7712027	-0.730292512	0.064747079	-11.27915774	1.66E-29	5.54E-28	chr10	43643859	43648856	ENSG00000169740	protein_coding	ZNF32	ENSG00000169740	protein_coding
TLE5	2311.739452	0.549945283	0.048774271	11.27531519	1.74E-29	5.77E-28	chr19	3052910	3063107	ENSG00000104964	protein_coding	AES	ENSG00000104964	protein_coding
E2F2	1727.191275	0.449827839	0.039899349	11.27406452	1.76E-29	5.85E-28	chr1	23506430	23531220	ENSG00000007968	protein_coding	E2F2	ENSG00000007968	protein_coding
NGLY1	1688.989542	-0.413835376	0.036712459	-11.27234139	1.80E-29	5.95E-28	chr3	25718944	25790039	ENSG00000151092	protein_coding	NGLY1	ENSG00000151092	protein_coding
CDH24	423.7822374	0.960495667	0.08523193	11.26919997	1.86E-29	6.16E-28	chr14	23047062	23057538	ENSG00000139880	protein_coding	CDH24	ENSG00000139880	protein_coding
CHST3	507.8245792	-0.814613892	0.072332966	-11.26200034	2.02E-29	6.68E-28	chr10	71964365	72013564	ENSG00000122863	protein_coding	CHST3	ENSG00000122863	protein_coding
CPOX	2481.272534	-0.44644904	0.039649873	-11.25978493	2.07E-29	6.84E-28	chr3	98521132	98593723	ENSG00000080819	protein_coding	CPOX	ENSG00000080819	protein_coding
HMGB1	35565.80996	0.301450864	0.026778771	11.2570837	2.14E-29	7.04E-28	chr13	30456704	30617597	ENSG00000189403	protein_coding	HMGB1	ENSG00000189403	protein_coding
PAIP1	3883.198335	-0.340810192	0.030278093	-11.25599926	2.16E-29	7.12E-28	chr5	43526267	43557758	ENSG00000172239	protein_coding	PAIP1	ENSG00000172239	protein_coding
LRRC14	1655.922544	0.533911201	0.047452436	11.25150247	2.28E-29	7.48E-28	chr8	144517992	144525178	ENSG00000160959	protein_coding	LRRC14	ENSG00000160959	protein_coding
STUB1	3183.80001	0.379977515	0.033826625	11.23308989	2.80E-29	9.20E-28	chr16	680224	682870	ENSG00000103266	protein_coding	STUB1	ENSG00000103266	protein_coding
EXT1	1648.732253	-0.426774721	0.037993729	-11.23276739	2.82E-29	9.22E-28	chr8	117794490	118111853	ENSG00000182197	protein_coding	EXT1	ENSG00000182197	protein_coding
TUB	2697.470796	-0.440529462	0.039302128	-11.20879416	3.69E-29	1.21E-27	chr11	8019244	8106112	ENSG00000166402	protein_coding	TUB	ENSG00000166402	protein_coding
C15orf40	1628.305477	-0.47463627	0.042428631	-11.1866978	4.74E-29	1.54E-27	chr15	82988441	83011641	ENSG00000169609	protein_coding	C15orf40	ENSG00000169609	protein_coding
RPL37	15660.8575	0.296829204	0.026543213	11.18286627	4.95E-29	1.61E-27	chr5	40825262	40835335	ENSG00000145592	protein_coding	RPL37	ENSG00000145592	protein_coding
TRIM14	756.7251684	-0.653599745	0.058477001	-11.17703948	5.28E-29	1.71E-27	chr9	98069275	98119212	ENSG00000106785	protein_coding	TRIM14	ENSG00000106785	protein_coding
TMEM94	2080.642511	0.523610062	0.046944436	11.1538258	6.86E-29	2.22E-27	chr17	75441159	75500090	ENSG00000177728	protein_coding	TMEM94	ENSG00000177728	protein_coding
ANKRD52	4723.632206	-0.391404737	0.035107938	-11.1486107	7.27E-29	2.35E-27	chr12	56237807	56258391	ENSG00000139645	protein_coding	ANKRD52	ENSG00000139645	protein_coding
TBCD	4258.935723	0.432867807	0.038842768	11.14410307	7.65E-29	2.47E-27	chr17	82752064	82945922	ENSG00000141556	protein_coding	TBCD	ENSG00000141556	protein_coding
ROR1	369.8248896	-0.956163465	0.085818722	-11.14166513	7.86E-29	2.53E-27	chr1	63774022	64181498	ENSG00000185483	protein_coding	ROR1	ENSG00000185483	protein_coding
FKBP4	12426.12111	-0.225419168	0.020236342	-11.13932381	8.07E-29	2.60E-27	chr12	2794953	2805423	ENSG00000004478	protein_coding	FKBP4	ENSG00000004478	protein_coding
URI1	3982.286706	-0.388120343	0.034847647	-11.13763408	8.23E-29	2.64E-27	chr19	29923644	30016608	ENSG00000105176	protein_coding	URI1	ENSG00000105176	protein_coding
PDCL3	1044.175261	-0.587670472	0.05288574	-11.11207798	1.10E-28	3.51E-27	chr2	100562690	100576735	ENSG00000115539	protein_coding	PDCL3	ENSG00000115539	protein_coding
ELOVL7	499.8963762	-0.767201727	0.069131718	-11.0976806	1.29E-28	4.12E-27	chr5	60751791	60844389	ENSG00000164181	protein_coding	ELOVL7	ENSG00000164181	protein_coding
MAZ	19292.65753	0.31114936	0.028052872	11.09153308	1.38E-28	4.40E-27	chr16	29806106	29811164	ENSG00000103495	protein_coding	MAZ	ENSG00000103495	protein_coding
RPL13A	32581.06376	0.283239552	0.025558901	11.08183621	1.54E-28	4.90E-27	chr19	49487554	49492308	ENSG00000142541	protein_coding	RPL13A	ENSG00000142541	protein_coding
ATRX	5862.505123	0.406339437	0.036719952	11.06590313	1.84E-28	5.82E-27	chrX	77504878	77786269	ENSG00000085224	protein_coding	ATRX	ENSG00000085224	protein_coding
ITM2B	5176.698409	0.347897407	0.031451862	11.06126581	1.93E-28	6.12E-27	chr13	48233158	48270357	ENSG00000136156	protein_coding	ITM2B	ENSG00000136156	protein_coding
FAM91A1	3153.021204	-0.400798161	0.036249174	-11.05675294	2.03E-28	6.43E-27	chr8	123768456	123815452	ENSG00000176853	protein_coding	FAM91A1	ENSG00000176853	protein_coding
CYBC1	993.0163306	0.564240046	0.051034082	11.05614188	2.05E-28	6.47E-27	chr17	82442589	82450829	ENSG00000178927	protein_coding	C17orf62	ENSG00000178927	protein_coding
ZNF518B	632.1903206	-0.758018817	0.068590833	-11.05131373	2.16E-28	6.81E-27	chr4	10439874	10457410	ENSG00000178163	protein_coding	ZNF518B	ENSG00000178163	protein_coding
FAM210B	1429.787223	-0.513160394	0.046500652	-11.03555266	2.57E-28	8.09E-27	chr20	56358915	56368663	ENSG00000124098	protein_coding	FAM210B	ENSG00000124098	protein_coding
MCCC2	5428.603828	-0.320261751	0.029020611	-11.03566517	2.57E-28	8.09E-27	chr5	71587288	71658704	ENSG00000131844	protein_coding	MCCC2	ENSG00000131844	protein_coding
HSP90B1	25074.54671	-0.283692159	0.025719082	-11.03041557	2.73E-28	8.56E-27	chr12	103930107	103953645	ENSG00000166598	protein_coding	HSP90B1	ENSG00000166598	protein_coding
ARHGDIA	11791.58425	0.258173312	0.023462162	11.00381576	3.66E-28	1.15E-26	chr17	81867721	81871406	ENSG00000141522	protein_coding	ARHGDIA	ENSG00000141522	protein_coding
FAM219A	1038.319465	-0.555068886	0.050447462	-11.00290995	3.70E-28	1.16E-26	chr9	34398184	34458570	ENSG00000164970	protein_coding	FAM219A	ENSG00000164970	protein_coding
TRAF3IP1	1352.068564	-0.450110875	0.040914201	-11.001336	3.77E-28	1.18E-26	chr2	238320441	238400900	ENSG00000204104	protein_coding	TRAF3IP1	ENSG00000204104	protein_coding
ZC3H13	9448.301327	0.39937117	0.036325153	10.9943424	4.07E-28	1.27E-26	chr13	45954465	46052759	ENSG00000123200	protein_coding	ZC3H13	ENSG00000123200	protein_coding
PPP4C	5611.6917	0.282418109	0.025695323	10.99103188	4.22E-28	1.31E-26	chr16	30075978	30085377	ENSG00000149923	protein_coding	PPP4C	ENSG00000149923	protein_coding
CUTA	2963.838594	0.396438459	0.036074582	10.98941249	4.30E-28	1.34E-26	chr6	33416442	33418317	ENSG00000112514	protein_coding	CUTA	ENSG00000112514	protein_coding
CD109	490.0992023	-0.820292592	0.074667645	-10.9859175	4.47E-28	1.39E-26	chr6	73695785	73828316	ENSG00000156535	protein_coding	CD109	ENSG00000156535	protein_coding
SUSD5	1628.213871	0.487083078	0.044371904	10.977286	4.91E-28	1.52E-26	chr3	33150042	33219215	ENSG00000173705	protein_coding	SUSD5	ENSG00000173705	protein_coding
SERF2	4571.069812	0.33533365	0.03055669	10.97414844	5.09E-28	1.57E-26	chr15	43777087	43802589	ENSG00000140264	protein_coding	SERF2	ENSG00000140264	protein_coding
DAXX	3586.878542	0.389826069	0.035548314	10.96609152	5.56E-28	1.72E-26	chr6	33318558	33329269	ENSG00000204209	protein_coding	DAXX	ENSG00000204209	protein_coding
TMTC4	1029.215332	0.546738457	0.049857736	10.96597046	5.57E-28	1.72E-26	chr13	100603927	100675093	ENSG00000125247	protein_coding	TMTC4	ENSG00000125247	protein_coding
PHC2	2047.876656	-0.456048038	0.041646984	-10.95032559	6.62E-28	2.04E-26	chr1	33323623	33431052	ENSG00000134686	protein_coding	PHC2	ENSG00000134686	protein_coding
ZNF746	1421.700814	-0.49322458	0.04505786	-10.94647155	6.91E-28	2.12E-26	chr7	149472794	149497817	ENSG00000181220	protein_coding	ZNF746	ENSG00000181220	protein_coding
BBLN	878.3029467	0.793917308	0.072626233	10.93155011	8.14E-28	2.50E-26	chr9	128160260	128163928	ENSG00000171159	protein_coding	C9orf16	ENSG00000171159	protein_coding
IRF2BP2	4929.007558	0.370450868	0.033928741	10.91849719	9.40E-28	2.88E-26	chr1	234604269	234609525	ENSG00000168264	protein_coding	IRF2BP2	ENSG00000168264	protein_coding
NPEPPS	7165.415397	-0.243405704	0.022319347	-10.9055925	1.08E-27	3.31E-26	chr17	47522942	47623276	ENSG00000141279	protein_coding	NPEPPS	ENSG00000141279	protein_coding
CBR4	1208.541733	-0.499144219	0.045823441	-10.89277024	1.25E-27	3.79E-26	chr4	168863770	169010275	ENSG00000145439	protein_coding	CBR4	ENSG00000145439	protein_coding
MRPS33	1524.154955	-0.522962728	0.048032	-10.88779835	1.32E-27	4.00E-26	chr7	141002610	141015228	ENSG00000090263	protein_coding	MRPS33	ENSG00000090263	protein_coding
NMU	182.8070726	-1.29044732	0.118523352	-10.88770524	1.32E-27	4.00E-26	chr4	55595229	55636698	ENSG00000109255	protein_coding	NMU	ENSG00000109255	protein_coding
RPL17	20318.09079	0.244188073	0.022433622	10.88491517	1.36E-27	4.12E-26	chr18	49488453	49492523	ENSG00000265681	protein_coding	RPL17	ENSG00000265681	protein_coding
ZNF777	1053.05651	-0.581588835	0.053471437	-10.87662625	1.49E-27	4.50E-26	chr7	149431363	149461123	ENSG00000196453	protein_coding	ZNF777	ENSG00000196453	protein_coding
PLEKHA8	2113.466603	-0.370729748	0.034121394	-10.8650234	1.69E-27	5.10E-26	chr7	30027404	30130483	ENSG00000106086	protein_coding	PLEKHA8	ENSG00000106086	protein_coding
LONP2	2837.512142	-0.535045457	0.049323983	-10.84757205	2.05E-27	6.15E-26	chr16	48244296	48363122	ENSG00000102910	protein_coding	LONP2	ENSG00000102910	protein_coding
TMSB15B	325.4760569	-0.919058611	0.084724971	-10.8475529	2.05E-27	6.15E-26	chrX	103918896	103966712	ENSG00000158427	protein_coding	TMSB15B	ENSG00000158427	protein_coding
VPS53	1984.11573	-0.603385048	0.055660663	-10.84042158	2.21E-27	6.64E-26	chr17	508668	721717	ENSG00000141252	protein_coding	VPS53	ENSG00000141252	protein_coding
GPX4	7264.353114	0.334197171	0.03083329	10.83884242	2.25E-27	6.74E-26	chr19	1103926	1106791	ENSG00000167468	protein_coding	GPX4	ENSG00000167468	protein_coding
MPP1	1169.152509	-0.491381014	0.045340486	-10.83757702	2.28E-27	6.83E-26	chrX	154778684	154821007	ENSG00000130830	protein_coding	MPP1	ENSG00000130830	protein_coding
CACNA2D2	377.6751811	-0.796876095	0.073609063	-10.82578773	2.60E-27	7.75E-26	chr3	50362799	50504244	ENSG00000007402	protein_coding	CACNA2D2	ENSG00000007402	protein_coding
DLD	6589.546527	-0.338859718	0.03132687	-10.81690322	2.86E-27	8.53E-26	chr7	107890970	107931730	ENSG00000091140	protein_coding	DLD	ENSG00000091140	protein_coding
AKT1	3110.110447	-0.347675063	0.032144499	-10.81600512	2.89E-27	8.60E-26	chr14	104769349	104795751	ENSG00000142208	protein_coding	AKT1	ENSG00000142208	protein_coding
PRKAR2B	1085.755472	-0.547296748	0.050612113	-10.8135527	2.97E-27	8.82E-26	chr7	107044649	107161811	ENSG00000005249	protein_coding	PRKAR2B	ENSG00000005249	protein_coding
RBM41	946.4240018	-0.569738877	0.052729954	-10.80484309	3.27E-27	9.69E-26	chrX	107064420	107118823	ENSG00000089682	protein_coding	RBM41	ENSG00000089682	protein_coding
BPTF	8996.110678	0.278791033	0.025821604	10.79681328	3.56E-27	1.06E-25	chr17	67825524	67984378	ENSG00000171634	protein_coding	BPTF	ENSG00000171634	protein_coding
CFAP36	1113.089134	-0.572343486	0.053048886	-10.78898225	3.88E-27	1.15E-25	chr2	55519604	55545879	ENSG00000163001	protein_coding	CFAP36	ENSG00000163001	protein_coding
NPM1	91106.63659	-0.268057099	0.024853033	-10.78568973	4.02E-27	1.19E-25	chr5	171387116	171411137	ENSG00000181163	protein_coding	NPM1	ENSG00000181163	protein_coding
HMG20B	2206.128127	0.408212206	0.037911815	10.7674139	4.91E-27	1.44E-25	chr19	3572777	3579088	ENSG00000064961	protein_coding	HMG20B	ENSG00000064961	protein_coding
ASAP2	612.2244824	-0.6996499	0.065062791	-10.75345663	5.71E-27	1.68E-25	chr2	9206765	9405683	ENSG00000151693	protein_coding	ASAP2	ENSG00000151693	protein_coding
GUCY1B1	547.8643559	-0.901531277	0.083847383	-10.75205026	5.80E-27	1.70E-25	chr4	155758992	155807591	ENSG00000061918	protein_coding	GUCY1B3	ENSG00000061918	protein_coding
RHEB	4558.029989	-0.307912681	0.028647227	-10.74842892	6.03E-27	1.77E-25	chr7	151466012	151520120	ENSG00000106615	protein_coding	RHEB	ENSG00000106615	protein_coding
SRC	638.6927068	-0.70178957	0.065299929	-10.74717197	6.11E-27	1.79E-25	chr20	37344685	37406050	ENSG00000197122	protein_coding	SRC	ENSG00000197122	protein_coding
ZNF385B	67.44733792	-2.046221263	0.190420599	-10.74579784	6.20E-27	1.81E-25	chr2	179441982	179861505	ENSG00000144331	protein_coding	ZNF385B	ENSG00000144331	protein_coding
CD59	1956.115414	-0.405271638	0.037761063	-10.73252739	7.16E-27	2.09E-25	chr11	33698261	33736445	ENSG00000085063	protein_coding	CD59	ENSG00000085063	protein_coding
UAP1L1	784.5630183	0.660235311	0.061520958	10.73187626	7.21E-27	2.10E-25	chr9	137077501	137084539	ENSG00000197355	protein_coding	UAP1L1	ENSG00000197355	protein_coding
ABCD3	5167.619155	-0.297465684	0.027719545	-10.73126144	7.26E-27	2.11E-25	chr1	94418455	94518666	ENSG00000117528	protein_coding	ABCD3	ENSG00000117528	protein_coding
CAPNS1	5738.478629	0.412625756	0.038463663	10.72767705	7.55E-27	2.19E-25	chr19	36139575	36150353	ENSG00000126247	protein_coding	CAPNS1	ENSG00000126247	protein_coding
PINK1	1252.697975	-0.547918796	0.051087819	-10.7250379	7.77E-27	2.25E-25	chr1	20633455	20651511	ENSG00000158828	protein_coding	PINK1	ENSG00000158828	protein_coding
PPP2R2C	96.5530547	-1.795602312	0.167426454	-10.72472282	7.79E-27	2.26E-25	chr4	6320578	6563600	ENSG00000074211	protein_coding	PPP2R2C	ENSG00000074211	protein_coding
TFRC	9345.498221	-0.324371532	0.030268187	-10.7165828	8.51E-27	2.46E-25	chr3	196027183	196082189	ENSG00000072274	protein_coding	TFRC	ENSG00000072274	protein_coding
ZNF76	1063.952012	0.536083347	0.050070966	10.70647099	9.49E-27	2.74E-25	chr6	35258909	35295985	ENSG00000065029	protein_coding	ZNF76	ENSG00000065029	protein_coding
MOV10	1569.409768	-0.492876811	0.046112019	-10.6886843	1.15E-26	3.32E-25	chr1	112673141	112700746	ENSG00000155363	protein_coding	MOV10	ENSG00000155363	protein_coding
POMP	5227.440586	0.295587811	0.027667837	10.68344473	1.22E-26	3.51E-25	chr13	28659104	28678925	ENSG00000132963	protein_coding	POMP	ENSG00000132963	protein_coding
RETREG1	162.8598771	-1.664744851	0.155838426	-10.68250556	1.23E-26	3.54E-25	chr5	16473038	16617058	ENSG00000154153	protein_coding	FAM134B	ENSG00000154153	protein_coding
B9D1	556.974083	-0.714882514	0.066998606	-10.67011026	1.40E-26	4.04E-25	chr17	19337554	19378182	ENSG00000108641	protein_coding	B9D1	ENSG00000108641	protein_coding
AIMP1	2286.976591	-0.383415837	0.035956539	-10.6633131	1.51E-26	4.34E-25	chr4	106315544	106349226	ENSG00000164022	protein_coding	AIMP1	ENSG00000164022	protein_coding
PARP16	401.1271836	-0.75342127	0.070741947	-10.65027612	1.74E-26	4.98E-25	chr15	65234460	65300618	ENSG00000138617	protein_coding	PARP16	ENSG00000138617	protein_coding
ENSA	9493.333434	0.240076931	0.022546761	10.64795675	1.78E-26	5.10E-25	chr1	150600851	150629612	ENSG00000143420	protein_coding	ENSA	ENSG00000143420	protein_coding
LZTS2	1149.327778	0.62601004	0.058838713	10.63942449	1.95E-26	5.59E-25	chr10	100996618	101007836	ENSG00000107816	protein_coding	LZTS2	ENSG00000107816	protein_coding
TBCA	3649.62466	-0.358515261	0.033703776	-10.63724324	2.00E-26	5.71E-25	chr5	77691166	77868780	ENSG00000171530	protein_coding	TBCA	ENSG00000171530	protein_coding
CTNNAL1	2867.050308	-0.442975439	0.041652388	-10.63505492	2.05E-26	5.83E-25	chr9	108942569	109013529	ENSG00000119326	protein_coding	CTNNAL1	ENSG00000119326	protein_coding
ACTN4	11101.11383	0.307905532	0.028953644	10.63443123	2.06E-26	5.86E-25	chr19	38647649	38731583	ENSG00000130402	protein_coding	ACTN4	ENSG00000130402	protein_coding
MDC1	8457.217482	0.20589155	0.019378972	10.62448278	2.29E-26	6.50E-25	chr6	30699807	30717889	ENSG00000137337	protein_coding	MDC1	ENSG00000137337	protein_coding
HSP90AA1	101717.5741	-0.266543121	0.025129856	-10.60663137	2.78E-26	7.86E-25	chr14	102080738	102139699	ENSG00000080824	protein_coding	HSP90AA1	ENSG00000080824	protein_coding
AFAP1	972.0754363	-0.510292699	0.048116935	-10.60526187	2.82E-26	7.95E-25	chr4	7758714	7939926	ENSG00000196526	protein_coding	AFAP1	ENSG00000196526	protein_coding
DCTD	913.2926414	-0.519487219	0.049032549	-10.59474218	3.15E-26	8.89E-25	chr4	182890060	182917936	ENSG00000129187	protein_coding	DCTD	ENSG00000129187	protein_coding
FBXO3	2014.804518	-0.643277282	0.060746681	-10.58950503	3.33E-26	9.39E-25	chr11	33740939	33774543	ENSG00000110429	protein_coding	FBXO3	ENSG00000110429	protein_coding
VDAC3	6938.165853	-0.330413925	0.031215943	-10.58478119	3.51E-26	9.86E-25	chr8	42391624	42405897	ENSG00000078668	protein_coding	VDAC3	ENSG00000078668	protein_coding
MYO6	2359.809519	-0.458274284	0.043302247	-10.58315259	3.57E-26	1.00E-24	chr6	75749192	75919537	ENSG00000196586	protein_coding	MYO6	ENSG00000196586	protein_coding
C17orf75	789.6313588	-0.66131814	0.062491059	-10.5826042	3.59E-26	1.01E-24	chr17	32324565	32350023	ENSG00000108666	protein_coding	C17orf75	ENSG00000108666	protein_coding
SURF4	6503.891323	-0.235171476	0.022229237	-10.57937705	3.71E-26	1.04E-24	chr9	133361449	133376166	ENSG00000148248	protein_coding	SURF4	ENSG00000148248	protein_coding
ZCRB1	1558.775314	-0.540866599	0.05116849	-10.57030609	4.09E-26	1.15E-24	chr12	42312078	42326118	ENSG00000139168	protein_coding	ZCRB1	ENSG00000139168	protein_coding
SMC2	6299.79313	-0.352445564	0.03335046	-10.56793698	4.20E-26	1.17E-24	chr9	104094260	104141417	ENSG00000136824	protein_coding	SMC2	ENSG00000136824	protein_coding
KHDC4	4971.370901	0.298906359	0.028285499	10.56747694	4.22E-26	1.18E-24	chr1	155913043	155934400	ENSG00000132680	protein_coding	KIAA0907	ENSG00000132680	protein_coding
RPRM	363.3185834	0.868775429	0.082228773	10.56534587	4.31E-26	1.20E-24	chr2	153477338	153478808	ENSG00000177519	protein_coding	RPRM	ENSG00000177519	protein_coding
VPS54	1411.44239	-0.430038423	0.040747812	-10.55365691	4.89E-26	1.36E-24	chr2	63892146	64019072	ENSG00000143952	protein_coding	VPS54	ENSG00000143952	protein_coding
GAPDH	78329.94324	0.19802697	0.01876951	10.55046013	5.05E-26	1.41E-24	chr12	6533927	6538374	ENSG00000111640	protein_coding	GAPDH	ENSG00000111640	protein_coding
FAM3C	2051.105265	-0.449611588	0.042640134	-10.5443286	5.40E-26	1.50E-24	chr7	121348851	121396364	ENSG00000196937	protein_coding	FAM3C	ENSG00000196937	protein_coding
GFM1	4099.855379	-0.344152438	0.032674722	-10.5326815	6.11E-26	1.69E-24	chr3	158644278	158692575	ENSG00000168827	protein_coding	GFM1	ENSG00000168827	protein_coding
RHOA	26537.50049	0.215851155	0.020496763	10.5309876	6.22E-26	1.72E-24	chr3	49359145	49412998	ENSG00000067560	protein_coding	RHOA	ENSG00000067560	protein_coding
HPS1	1521.540359	0.570413691	0.054195797	10.52505406	6.62E-26	1.83E-24	chr10	98416198	98446947	ENSG00000107521	protein_coding	HPS1	ENSG00000107521	protein_coding
CREG1	2106.265282	-0.338731412	0.032216421	-10.51424711	7.43E-26	2.04E-24	chr1	167529677	167553767	ENSG00000143162	protein_coding	CREG1	ENSG00000143162	protein_coding
SNRPD1	6799.90092	-0.322085923	0.030648081	-10.50917094	7.84E-26	2.15E-24	chr18	21612267	21633524	ENSG00000167088	protein_coding	SNRPD1	ENSG00000167088	protein_coding
ADAM19	146.4534881	-1.28508168	0.122350736	-10.50326074	8.34E-26	2.29E-24	chr5	157395534	157575775	ENSG00000135074	protein_coding	ADAM19	ENSG00000135074	protein_coding
RRM2B	1600.759722	-0.66026157	0.06286867	-10.50223529	8.44E-26	2.31E-24	chr8	102204502	102239118	ENSG00000048392	protein_coding	RRM2B	ENSG00000048392	protein_coding
MTERF3	824.2708792	-0.588936162	0.056080713	-10.50158123	8.49E-26	2.32E-24	chr8	96239398	96261610	ENSG00000156469	protein_coding	MTERF3	ENSG00000156469	protein_coding
ZNF768	4634.51065	0.403131231	0.038390083	10.50092102	8.55E-26	2.33E-24	chr16	30524001	30526821	ENSG00000169957	protein_coding	ZNF768	ENSG00000169957	protein_coding
USP44	671.8807927	0.753645956	0.071825949	10.4926696	9.34E-26	2.54E-24	chr12	95516560	95551490	ENSG00000136014	protein_coding	USP44	ENSG00000136014	protein_coding
