Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
SMIM13	2188.290015	0.368766915	0.048231288	7.645802765	2.08E-14	2.28E-13	chr6	11094033	11138733	ENSG00000224531	protein_coding	SMIM13	ENSG00000224531	protein_coding
HNRNPA1	49938.8235	-0.184901735	0.024186644	-7.644786779	2.09E-14	2.30E-13	chr12	54280193	54287088	ENSG00000135486	protein_coding	HNRNPA1	ENSG00000135486	protein_coding
MCL1	8878.513738	0.22773828	0.029793171	7.643975825	2.11E-14	2.31E-13	chr1	150574551	150579738	ENSG00000143384	protein_coding	MCL1	ENSG00000143384	protein_coding
BIN1	952.1757337	-0.545654334	0.071387297	-7.643577492	2.11E-14	2.32E-13	chr2	127048027	127107355	ENSG00000136717	protein_coding	BIN1	ENSG00000136717	protein_coding
PCNT	3053.093946	-0.347079497	0.045407695	-7.643627237	2.11E-14	2.32E-13	chr21	46324122	46445769	ENSG00000160299	protein_coding	PCNT	ENSG00000160299	protein_coding
SLC25A17	1976.924823	0.379502519	0.049663104	7.641538442	2.15E-14	2.35E-13	chr22	40769630	40819399	ENSG00000100372	protein_coding	SLC25A17	ENSG00000100372	protein_coding
PHAF1	1512.793201	0.437283124	0.057247238	7.638501676	2.20E-14	2.40E-13	chr16	67109958	67148539	ENSG00000125149	protein_coding	C16orf70	ENSG00000125149	protein_coding
PLEKHH1	2429.046151	0.352164359	0.046109398	7.637583017	2.21E-14	2.42E-13	chr14	67533301	67589612	ENSG00000054690	protein_coding	PLEKHH1	ENSG00000054690	protein_coding
LRWD1	435.5935734	-0.772454466	0.101154496	-7.636382929	2.23E-14	2.44E-13	chr7	102464929	102473168	ENSG00000161036	protein_coding	LRWD1	ENSG00000161036	protein_coding
ZNF362	421.5518952	-0.769312315	0.100782925	-7.633359654	2.29E-14	2.50E-13	chr1	33256545	33300719	ENSG00000160094	protein_coding	ZNF362	ENSG00000160094	protein_coding
RPLP0	52617.68285	0.191200425	0.025050641	7.632556044	2.30E-14	2.51E-13	chr12	120196686	120201235	ENSG00000089157	protein_coding	RPLP0	ENSG00000089157	protein_coding
MAST3	1271.580847	0.476050787	0.062376124	7.631939245	2.31E-14	2.52E-13	chr19	18097793	18151692	ENSG00000099308	protein_coding	MAST3	ENSG00000099308	protein_coding
SEMA3F	572.7553442	-0.666685969	0.087399982	-7.627987514	2.38E-14	2.60E-13	chr3	50155045	50189075	ENSG00000001617	protein_coding	SEMA3F	ENSG00000001617	protein_coding
DDHD1	1486.737437	-0.476552747	0.062554082	-7.618251768	2.57E-14	2.80E-13	chr14	53036745	53153282	ENSG00000100523	protein_coding	DDHD1	ENSG00000100523	protein_coding
SEMA4D	734.1463284	-0.603965186	0.07928594	-7.617557278	2.59E-14	2.82E-13	chr9	89360787	89498130	ENSG00000187764	protein_coding	SEMA4D	ENSG00000187764	protein_coding
UXS1	1060.867672	-0.497574993	0.065367362	-7.611979057	2.70E-14	2.94E-13	chr2	106093303	106194339	ENSG00000115652	protein_coding	UXS1	ENSG00000115652	protein_coding
DNAJC1	2585.172258	-0.390906126	0.051405419	-7.604375848	2.86E-14	3.11E-13	chr10	21756537	22003769	ENSG00000136770	protein_coding	DNAJC1	ENSG00000136770	protein_coding
FEV	261.8948312	-1.039456172	0.136759961	-7.600588367	2.95E-14	3.20E-13	chr2	218981087	218985657	ENSG00000163497	protein_coding	FEV	ENSG00000163497	protein_coding
SNHG29	11991.98922	0.23107347	0.030406815	7.59939746	2.98E-14	3.23E-13	chr17	16438822	16478678	ENSG00000175061	lncRNA	LRRC75A-AS1	ENSG00000175061	processed_transcript
FAM234A	2560.959802	-0.353447662	0.046517719	-7.598129741	3.00E-14	3.26E-13	chr16	234546	268971	ENSG00000167930	protein_coding	FAM234A	ENSG00000167930	protein_coding
ERGIC3	4551.409778	0.306047493	0.040290429	7.596034571	3.05E-14	3.31E-13	chr20	35542021	35557634	ENSG00000125991	protein_coding	ERGIC3	ENSG00000125991	protein_coding
PFDN5	3340.446298	0.372225535	0.049115475	7.578579519	3.49E-14	3.78E-13	chr12	53295291	53299450	ENSG00000123349	protein_coding	PFDN5	ENSG00000123349	protein_coding
HACE1	272.7536174	-1.031780801	0.136178499	-7.57667917	3.55E-14	3.83E-13	chr6	104728093	104859919	ENSG00000085382	protein_coding	HACE1	ENSG00000085382	protein_coding
ABCF1	5552.721312	0.276167808	0.036477716	7.570863584	3.71E-14	4.00E-13	chr6	30571376	30597179	ENSG00000204574	protein_coding	ABCF1	ENSG00000204574	protein_coding
FZD3	1121.133448	-0.487448883	0.064430162	-7.565538707	3.86E-14	4.17E-13	chr8	28494205	28574268	ENSG00000104290	protein_coding	FZD3	ENSG00000104290	protein_coding
IMPA2	1269.685956	-0.49481131	0.065403377	-7.565531477	3.86E-14	4.17E-13	chr18	11981025	12030883	ENSG00000141401	protein_coding	IMPA2	ENSG00000141401	protein_coding
PTBP1	16237.5022	-0.199110109	0.026321107	-7.564655575	3.89E-14	4.19E-13	chr19	797075	812327	ENSG00000011304	protein_coding	PTBP1	ENSG00000011304	protein_coding
ATP10A	1015.697724	-0.527910261	0.06988401	-7.554092309	4.22E-14	4.54E-13	chr15	25677273	25865172	ENSG00000206190	protein_coding	ATP10A	ENSG00000206190	protein_coding
ALAS1	2680.146297	0.362168772	0.048050082	7.537318472	4.80E-14	5.15E-13	chr3	52198086	52214327	ENSG00000023330	protein_coding	ALAS1	ENSG00000023330	protein_coding
ENTPD2	682.9569043	-0.606434158	0.080486634	-7.53459463	4.90E-14	5.25E-13	chr9	137048098	137054045	ENSG00000054179	protein_coding	ENTPD2	ENSG00000054179	protein_coding
TRA2A	3379.387959	0.309584457	0.041102775	7.531959927	5.00E-14	5.36E-13	chr7	23504780	23532041	ENSG00000164548	protein_coding	TRA2A	ENSG00000164548	protein_coding
PODXL	580.8376987	-0.687976673	0.091353156	-7.530956804	5.04E-14	5.39E-13	chr7	131500262	131558217	ENSG00000128567	protein_coding	PODXL	ENSG00000128567	protein_coding
RFXAP	266.9620741	-0.939469111	0.124747496	-7.530965659	5.04E-14	5.39E-13	chr13	36819224	36829104	ENSG00000133111	protein_coding	RFXAP	ENSG00000133111	protein_coding
FAU	8230.779243	0.33009408	0.043835295	7.530326495	5.06E-14	5.41E-13	chr11	65120628	65122473	ENSG00000149806	protein_coding	FAU	ENSG00000149806	protein_coding
SLC25A4	2194.753749	-0.373051144	0.049555058	-7.528013405	5.15E-14	5.50E-13	chr4	185143241	185150382	ENSG00000151729	protein_coding	SLC25A4	ENSG00000151729	protein_coding
TMED3	5923.323111	0.249009362	0.033088983	7.525446244	5.25E-14	5.61E-13	chr15	79311062	79427432	ENSG00000166557	protein_coding	TMED3	ENSG00000166557	protein_coding
PPP1R9A	225.9643411	-1.066250757	0.141790986	-7.519876886	5.48E-14	5.85E-13	chr7	94907202	95296415	ENSG00000158528	protein_coding	PPP1R9A	ENSG00000158528	protein_coding
DUSP9	835.0557812	-0.58650452	0.078151887	-7.504675136	6.16E-14	6.56E-13	chrX	153642492	153651326	ENSG00000130829	protein_coding	DUSP9	ENSG00000130829	protein_coding
LRPAP1	3569.426464	-0.294807141	0.039283697	-7.504567122	6.16E-14	6.56E-13	chr4	3506376	3532559	ENSG00000163956	protein_coding	LRPAP1	ENSG00000163956	protein_coding
RBBP7	4822.293665	-0.279903858	0.037321713	-7.499759222	6.39E-14	6.80E-13	chrX	16839283	16870414	ENSG00000102054	protein_coding	RBBP7	ENSG00000102054	protein_coding
GAS8	1057.161411	-0.499247825	0.066605557	-7.495588199	6.60E-14	7.00E-13	chr16	90019629	90044975	ENSG00000141013	protein_coding	GAS8	ENSG00000141013	protein_coding
CCDC9B	687.9258192	-0.59630823	0.079590565	-7.492197442	6.77E-14	7.18E-13	chr15	40331452	40340967	ENSG00000188549	protein_coding	C15orf52	ENSG00000188549	protein_coding
PEA15	4620.888108	-0.279107116	0.03727341	-7.488102629	6.99E-14	7.40E-13	chr1	160205337	160215376	ENSG00000162734	protein_coding	PEA15	ENSG00000162734	protein_coding
NARS1	9610.996352	0.218432075	0.029187414	7.483776236	7.22E-14	7.63E-13	chr18	57600656	57622213	ENSG00000134440	protein_coding	NARS	ENSG00000134440	protein_coding
SOD2	2493.130029	-0.352655813	0.047128751	-7.482816886	7.27E-14	7.68E-13	chr6	159669057	159762529	ENSG00000112096	protein_coding	SOD2	ENSG00000112096	protein_coding
TRIP11	3354.359897	-0.331279763	0.044279977	-7.48148005	7.35E-14	7.75E-13	chr14	91965991	92040896	ENSG00000100815	protein_coding	TRIP11	ENSG00000100815	protein_coding
CEP104	2061.238352	-0.420574314	0.056228327	-7.479758648	7.45E-14	7.84E-13	chr1	3812081	3857214	ENSG00000116198	protein_coding	CEP104	ENSG00000116198	protein_coding
FOXJ3	4306.777955	0.283617508	0.037936093	7.476191881	7.65E-14	8.06E-13	chr1	42176539	42335877	ENSG00000198815	protein_coding	FOXJ3	ENSG00000198815	protein_coding
PCNX4	2980.43499	-0.347300558	0.046456532	-7.475817561	7.67E-14	8.07E-13	chr14	60091911	60169133	ENSG00000126773	protein_coding	PCNXL4	ENSG00000126773	protein_coding
UBE2L3	5573.592684	-0.260780781	0.034896479	-7.472982674	7.84E-14	8.25E-13	chr22	21549447	21624034	ENSG00000185651	protein_coding	UBE2L3	ENSG00000185651	protein_coding
PRAG1	1303.350067	-0.445007473	0.059595797	-7.46709487	8.20E-14	8.61E-13	chr8	8317736	8386498	ENSG00000275342	protein_coding	SGK223	ENSG00000275342	protein_coding
KLK3	84709.3993	-0.215582405	0.028871511	-7.46695945	8.21E-14	8.61E-13	chr19	50854915	50860764	ENSG00000142515	protein_coding	KLK3	ENSG00000142515	protein_coding
GTF2H1	2463.725224	0.357904545	0.047941866	7.465386227	8.31E-14	8.71E-13	chr11	18322295	18367044	ENSG00000110768	protein_coding	GTF2H1	ENSG00000110768	protein_coding
DGKQ	2676.806098	0.349469722	0.046815184	7.464879896	8.34E-14	8.74E-13	chr4	958887	986895	ENSG00000145214	protein_coding	DGKQ	ENSG00000145214	protein_coding
TEAD3	736.2549691	-0.60426357	0.080957674	-7.463944292	8.40E-14	8.79E-13	chr6	35473597	35497076	ENSG00000007866	protein_coding	TEAD3	ENSG00000007866	protein_coding
RNF11	6934.523017	0.251376369	0.033682573	7.463098757	8.45E-14	8.84E-13	chr1	51236271	51273455	ENSG00000123091	protein_coding	RNF11	ENSG00000123091	protein_coding
BLCAP	2387.349015	0.366857481	0.049191206	7.457785846	8.80E-14	9.19E-13	chr20	37492472	37527931	ENSG00000166619	protein_coding	BLCAP	ENSG00000166619	protein_coding
E2F2	630.1578081	-0.644044762	0.086360495	-7.457631667	8.81E-14	9.19E-13	chr1	23506430	23531220	ENSG00000007968	protein_coding	E2F2	ENSG00000007968	protein_coding
PAXBP1	1699.155932	-0.429701798	0.057680041	-7.449748467	9.35E-14	9.75E-13	chr21	32733899	32771858	ENSG00000159086	protein_coding	PAXBP1	ENSG00000159086	protein_coding
CHD1	2866.844182	-0.331826019	0.044574248	-7.444343651	9.74E-14	1.02E-12	chr5	98853985	98928957	ENSG00000153922	protein_coding	CHD1	ENSG00000153922	protein_coding
TUBB6	821.6307105	-0.612342038	0.082371632	-7.433894656	1.05E-13	1.10E-12	chr18	12307669	12344320	ENSG00000176014	protein_coding	TUBB6	ENSG00000176014	protein_coding
PTER	1467.681868	-0.452218542	0.060839743	-7.432946346	1.06E-13	1.10E-12	chr10	16436943	16513745	ENSG00000165983	protein_coding	PTER	ENSG00000165983	protein_coding
DYNC2I1	383.6362001	-0.799146991	0.107591181	-7.427625389	1.11E-13	1.15E-12	chr7	158856578	158956747	ENSG00000126870	protein_coding	WDR60	ENSG00000126870	protein_coding
EZH2	2564.219971	-0.333853122	0.04498224	-7.42188747	1.15E-13	1.20E-12	chr7	148807383	148884321	ENSG00000106462	protein_coding	EZH2	ENSG00000106462	protein_coding
FBXL5	1343.451742	-0.464118997	0.062556809	-7.419160345	1.18E-13	1.22E-12	chr4	15604539	15681679	ENSG00000118564	protein_coding	FBXL5	ENSG00000118564	protein_coding
LIPA	2575.07764	0.341658037	0.046061832	7.417378364	1.19E-13	1.24E-12	chr10	89213569	89414557	ENSG00000107798	protein_coding	LIPA	ENSG00000107798	protein_coding
ZNF236	535.9898628	-0.67267385	0.090713985	-7.41532683	1.21E-13	1.26E-12	chr18	76822607	76970727	ENSG00000130856	protein_coding	ZNF236	ENSG00000130856	protein_coding
TCTN1	398.3006326	-0.785754691	0.10597714	-7.414379091	1.22E-13	1.26E-12	chr12	110614027	110649430	ENSG00000204852	protein_coding	TCTN1	ENSG00000204852	protein_coding
B4GALT2	3310.659797	-0.311759006	0.042080668	-7.408604066	1.28E-13	1.32E-12	chr1	43978943	43991170	ENSG00000117411	protein_coding	B4GALT2	ENSG00000117411	protein_coding
ANKRD16	375.5000039	-0.837943127	0.113119958	-7.407562217	1.29E-13	1.33E-12	chr10	5861617	5889906	ENSG00000134461	protein_coding	ANKRD16	ENSG00000134461	protein_coding
PDK1	1139.47309	-0.570135678	0.076968881	-7.407353045	1.29E-13	1.33E-12	chr2	172555373	172608669	ENSG00000152256	protein_coding	PDK1	ENSG00000152256	protein_coding
PRIMPOL	510.9117391	-0.700107038	0.094534424	-7.405842318	1.30E-13	1.34E-12	chr4	184649613	184694963	ENSG00000164306	protein_coding	PRIMPOL	ENSG00000164306	protein_coding
NDUFS2	5834.667395	0.262220524	0.035419553	7.403270362	1.33E-13	1.37E-12	chr1	161197104	161214395	ENSG00000158864	protein_coding	NDUFS2	ENSG00000158864	protein_coding
TSPYL1	6985.302542	0.237144684	0.032033026	7.403130936	1.33E-13	1.37E-12	chr6	116276578	116279903	ENSG00000189241	protein_coding	TSPYL1	ENSG00000189241	protein_coding
HAUS6	4195.477714	-0.282963596	0.038229288	-7.401749116	1.34E-13	1.38E-12	chr9	19053143	19103119	ENSG00000147874	protein_coding	HAUS6	ENSG00000147874	protein_coding
IDNK	121.5644635	-1.439120473	0.194543192	-7.397434257	1.39E-13	1.43E-12	chr9	83623049	83644130	ENSG00000148057	protein_coding	IDNK	ENSG00000148057	protein_coding
IQGAP1	3320.275996	-0.341875479	0.046218999	-7.396860277	1.39E-13	1.43E-12	chr15	90388218	90502243	ENSG00000140575	protein_coding	IQGAP1	ENSG00000140575	protein_coding
PRELID3A	175.6609076	-1.137498269	0.153984961	-7.387073792	1.50E-13	1.54E-12	chr18	12407896	12432238	ENSG00000141391	protein_coding	PRELID3A	ENSG00000141391	protein_coding
CDC25B	2100.268347	-0.38891423	0.052668647	-7.384169751	1.53E-13	1.57E-12	chr20	3786772	3806121	ENSG00000101224	protein_coding	CDC25B	ENSG00000101224	protein_coding
KIAA0232	1907.076959	-0.392208828	0.053153144	-7.378845335	1.60E-13	1.64E-12	chr4	6781375	6884170	ENSG00000170871	protein_coding	KIAA0232	ENSG00000170871	protein_coding
FNDC10	981.832222	-0.53178894	0.072121571	-7.373507477	1.66E-13	1.70E-12	chr1	1598012	1600096	ENSG00000228594	protein_coding	C1orf233	ENSG00000228594	protein_coding
ZSCAN29	1395.076321	-0.437828316	0.059454983	-7.364030585	1.78E-13	1.82E-12	chr15	43358172	43371025	ENSG00000140265	protein_coding	ZSCAN29	ENSG00000140265	protein_coding
RBBP4	10542.5633	-0.251239272	0.034140918	-7.358890275	1.85E-13	1.89E-12	chr1	32651142	32686211	ENSG00000162521	protein_coding	RBBP4	ENSG00000162521	protein_coding
YWHAG	29657.55526	0.182833551	0.024858852	7.354867043	1.91E-13	1.95E-12	chr7	76326794	76359031	ENSG00000170027	protein_coding	YWHAG	ENSG00000170027	protein_coding
ANKRD40	2767.183075	-0.326043615	0.0443329	-7.354439156	1.92E-13	1.96E-12	chr17	50693190	50707924	ENSG00000154945	protein_coding	ANKRD40	ENSG00000154945	protein_coding
SMIM10L2A	238.7995463	-0.995063144	0.135302097	-7.354380783	1.92E-13	1.96E-12	chrX	135421943	135428074	ENSG00000178947	protein_coding	SMIM10L2A	ENSG00000178947	protein_coding
DLX1	728.2131907	-0.591015032	0.080394467	-7.351439168	1.96E-13	2.00E-12	chr2	172084740	172089677	ENSG00000144355	protein_coding	DLX1	ENSG00000144355	protein_coding
VRK1	1112.964677	-0.501434287	0.068229303	-7.349251153	1.99E-13	2.03E-12	chr14	96797304	96931722	ENSG00000100749	protein_coding	VRK1	ENSG00000100749	protein_coding
SDF2	1355.241701	0.421693812	0.057386822	7.348269168	2.01E-13	2.04E-12	chr17	28648356	28662189	ENSG00000132581	protein_coding	SDF2	ENSG00000132581	protein_coding
KLHL9	2800.127668	-0.335016803	0.045631038	-7.341862434	2.11E-13	2.14E-12	chr9	21329671	21335380	ENSG00000198642	protein_coding	KLHL9	ENSG00000198642	protein_coding
RPL10A	19280.00769	0.233276774	0.031774332	7.341673638	2.11E-13	2.14E-12	chr6	35468408	35470785	ENSG00000198755	protein_coding	RPL10A	ENSG00000198755	protein_coding
SHROOM3	8731.230291	-0.242909092	0.033105632	-7.33739474	2.18E-13	2.21E-12	chr4	76435100	76783253	ENSG00000138771	protein_coding	SHROOM3	ENSG00000138771	protein_coding
ITPRIPL2	546.9844624	-0.739683506	0.100846469	-7.334748713	2.22E-13	2.25E-12	chr16	19113932	19121629	ENSG00000205730	protein_coding	ITPRIPL2	ENSG00000205730	protein_coding
TRIM65	1149.156802	-0.460825454	0.062834915	-7.333907515	2.24E-13	2.26E-12	chr17	75880335	75897003	ENSG00000141569	protein_coding	TRIM65	ENSG00000141569	protein_coding
ZNF777	846.7799506	-0.542115599	0.073946088	-7.331227571	2.28E-13	2.31E-12	chr7	149431363	149461123	ENSG00000196453	protein_coding	ZNF777	ENSG00000196453	protein_coding
SRSF2	12476.08396	-0.209107093	0.028543901	-7.325806508	2.37E-13	2.40E-12	chr17	76734115	76737374	ENSG00000161547	protein_coding	SRSF2	ENSG00000161547	protein_coding
WDR37	1494.7576	0.468741179	0.063989538	7.325278395	2.38E-13	2.41E-12	chr10	1049538	1132297	ENSG00000047056	protein_coding	WDR37	ENSG00000047056	protein_coding
MAP7D1	6321.951582	0.278072021	0.037968412	7.323772806	2.41E-13	2.43E-12	chr1	36155579	36180849	ENSG00000116871	protein_coding	MAP7D1	ENSG00000116871	protein_coding
CDC42EP4	1568.724846	-0.410048323	0.056004931	-7.32164678	2.45E-13	2.47E-12	chr17	73283624	73312175	ENSG00000179604	protein_coding	CDC42EP4	ENSG00000179604	protein_coding
NPTX2	298.660003	-0.861716327	0.117693224	-7.321715702	2.45E-13	2.47E-12	chr7	98617297	98629868	ENSG00000106236	protein_coding	NPTX2	ENSG00000106236	protein_coding
FAM210B	4163.698015	-0.284433411	0.038876179	-7.316393093	2.55E-13	2.57E-12	chr20	56358915	56368663	ENSG00000124098	protein_coding	FAM210B	ENSG00000124098	protein_coding
RABL6	5454.332562	-0.268570646	0.03671333	-7.315344202	2.57E-13	2.58E-12	chr9	136807943	136957733	ENSG00000196642	protein_coding	RABL6	ENSG00000196642	protein_coding
CEP128	575.7796262	-0.659651311	0.090178342	-7.314963836	2.57E-13	2.59E-12	chr14	80476983	80959517	ENSG00000100629	protein_coding	CEP128	ENSG00000100629	protein_coding
NINJ1	2375.835262	-0.332411541	0.045454323	-7.313089713	2.61E-13	2.63E-12	chr9	93121489	93134288	ENSG00000131669	protein_coding	NINJ1	ENSG00000131669	protein_coding
SAT2	849.9495201	-0.561791726	0.07683408	-7.311751823	2.64E-13	2.65E-12	chr17	7626234	7627876	ENSG00000141504	protein_coding	SAT2	ENSG00000141504	protein_coding
SLAIN1	539.1919294	-0.712131414	0.097438114	-7.308550895	2.70E-13	2.71E-12	chr13	77697854	77764242	ENSG00000139737	protein_coding	SLAIN1	ENSG00000139737	protein_coding
TOMM6	4334.144523	0.284603187	0.038952975	7.306327353	2.75E-13	2.76E-12	chr6	41787662	41789898	ENSG00000214736	protein_coding	TOMM6	ENSG00000214736	protein_coding
RBM38	716.8694058	-0.577460831	0.079037278	-7.306183183	2.75E-13	2.76E-12	chr20	57391407	57409333	ENSG00000132819	protein_coding	RBM38	ENSG00000132819	protein_coding
IQGAP2	6704.332159	0.269648119	0.036909885	7.305580041	2.76E-13	2.77E-12	chr5	76403249	76708132	ENSG00000145703	protein_coding	IQGAP2	ENSG00000145703	protein_coding
C17orf75	1152.545345	-0.469455698	0.06427218	-7.304181937	2.79E-13	2.80E-12	chr17	32324565	32350023	ENSG00000108666	protein_coding	C17orf75	ENSG00000108666	protein_coding
ZNF445	1531.694101	-0.422895315	0.057952567	-7.297266346	2.94E-13	2.94E-12	chr3	44431720	44477670	ENSG00000185219	protein_coding	ZNF445	ENSG00000185219	protein_coding
KIAA0895	185.8278138	-1.201395631	0.164723401	-7.293411995	3.02E-13	3.02E-12	chr7	36324221	36390125	ENSG00000164542	protein_coding	KIAA0895	ENSG00000164542	protein_coding
PTK2	3144.890901	-0.301650962	0.041387107	-7.288524954	3.13E-13	3.13E-12	chr8	140657900	141002216	ENSG00000169398	protein_coding	PTK2	ENSG00000169398	protein_coding
TMEM64	1378.01675	-0.42852173	0.058871266	-7.278962351	3.36E-13	3.35E-12	chr8	90621995	90791632	ENSG00000180694	protein_coding	TMEM64	ENSG00000180694	protein_coding
PPP1CA	4601.313635	0.308306001	0.042374146	7.275804532	3.44E-13	3.43E-12	chr11	67398183	67421183	ENSG00000172531	protein_coding	PPP1CA	ENSG00000172531	protein_coding
FER	887.9559499	-0.607167757	0.083473145	-7.273809501	3.49E-13	3.48E-12	chr5	108747822	109196841	ENSG00000151422	protein_coding	FER	ENSG00000151422	protein_coding
KCNQ1	145.6115571	-1.264735373	0.173994799	-7.268811373	3.63E-13	3.60E-12	chr11	2444684	2849109	ENSG00000053918	protein_coding	KCNQ1	ENSG00000053918	protein_coding
MEAF6	6316.306893	-0.267049118	0.036739249	-7.268769105	3.63E-13	3.60E-12	chr1	37492575	37514774	ENSG00000163875	protein_coding	MEAF6	ENSG00000163875	protein_coding
FGFR3	697.1924891	-0.581172135	0.080044385	-7.260623359	3.85E-13	3.82E-12	chr4	1793307	1808872	ENSG00000068078	protein_coding	FGFR3	ENSG00000068078	protein_coding
YOD1	4359.950858	0.276588073	0.03809455	7.260568066	3.85E-13	3.82E-12	chr1	207043849	207052980	ENSG00000180667	protein_coding	YOD1	ENSG00000180667	protein_coding
TNRC18	4284.315144	-0.344324884	0.04747024	-7.253489352	4.06E-13	4.02E-12	chr7	5306790	5425414	ENSG00000182095	protein_coding	TNRC18	ENSG00000182095	protein_coding
USP45	719.4738896	-0.600554438	0.082801407	-7.252949699	4.08E-13	4.04E-12	chr6	99432379	99521728	ENSG00000123552	protein_coding	USP45	ENSG00000123552	protein_coding
TFIP11	1712.027655	0.383048724	0.052838685	7.249399326	4.19E-13	4.14E-12	chr22	26491225	26512505	ENSG00000100109	protein_coding	TFIP11	ENSG00000100109	protein_coding
